id,name,tel,employee_count,homepage_link,address,sales_amount,corporate_number
28810,北陸エースコン株式会社,076-229-0050,39,,石川県金沢市辰巳町ロ２１番地,750000000,7220001004137
28811,株式会社スギウラ鉄筋,0562-92-3010,42,,愛知県豊明市沓掛町陣田４番地２,2500000000,5180001069558
28812,株式会社三品松菱,0561-38-2541,40,,愛知県愛知郡東郷町大字諸輪字北山１５８番地,3512000000,3180001067010
28813,森田硝子株式会社,054-258-6246,50,,静岡県静岡市葵区金座町４番地,1500000000,8080001005306
28814,増田ビニール株式会社,052-901-9373,46,,愛知県名古屋市北区六が池町３９０番地,855000000,8180001090247
28815,株式会社リバイブ,0567-65-5098,37,,愛知県弥富市西中地町五右１３５番地２,2111000000,5180001098672
28816,株式会社鬼頭鉄工所,052-381-0097,36,,愛知県名古屋市港区小碓１丁目４５８番地,,
28817,株式会社三榮,052-981-2134,36,,愛知県名古屋市北区志賀本通２丁目４番地,2120000000,
28818,株式会社武市ウインド名古屋,052-794-3322,47,,愛知県名古屋市守山区苗代１丁目１３番３７号,2400000000,5180001000712
28819,山喜建設株式会社,0576-28-2321,33,,岐阜県下呂市和佐２４４７番地,1101000000,
28820,泰成株式会社,0265-83-1138,35,,長野県駒ヶ根市飯坂２丁目８番３４号,,
28821,株式会社沢野商会,052-383-0233,33,,愛知県名古屋市中川区下之一色町字松蔭７丁目１３番地,2260000000,8180001019601
28822,ワイケイホーム株式会社,0766-56-3300,43,,富山県射水市三ケ２２７９番地の６,1901000000,
28823,中村住宅開発株式会社,076-221-7666,32,,石川県金沢市駅西新町３丁目１番３５号,,3220001020567
28824,寿美工業株式会社,052-931-3431,50,,愛知県名古屋市東区徳川１丁目１５番３０号（名古屋リザンビル８階）,2300000000,
28825,旦鳥鉱山株式会社,0585-22-1478,39,,岐阜県揖斐郡揖斐川町上野２１７９番地３９,1000000000,2200001015909
28826,神谷パイプ株式会社,0532-47-2801,38,,愛知県豊橋市天伯町字三和１２５番地,700000000,5180301005411
28827,東和電気工事株式会社,052-471-4131,48,,愛知県名古屋市中村区千成通１丁目２２番地,1416000000,
28828,北陸熔断株式会社,076-476-0300,48,,富山県滑川市栃山５１３番地１,,7230001007898
28829,山梨建鉄株式会社,055-242-8788,50,,山梨県中央市一町畑８８２番地１,1218000000,6090001002221
28830,伸永鋼業株式会社,0575-23-4192,40,,岐阜県各務原市鵜沼各務原町２丁目２８番地,,5200001007192
28831,北栄電設株式会社,0766-67-1568,47,,富山県小矢部市埴生１５７０番地,,1230001009124
28832,松原建設株式会社,076-433-8248,32,,富山県富山市石坂２４４９番地の２,,
28833,株式会社松野組,058-327-3200,44,,岐阜県瑞穂市穂積１３３０番地,2053000000,
28834,長野機材株式会社,026-285-1818,32,,長野県長野市真島町真島２３００番地１,700000000,4100001002287
28835,株式会社東海木材相互市場,052-881-1551,30,,愛知県名古屋市熱田区花表町２１番１号,,1180001022363
28836,鈴木管工業株式会社,076-262-6301,48,,石川県金沢市尾張町２丁目９番１号,1370000000,
28837,株式会社ヒキダ,053-472-7161,47,,静岡県浜松市中区和合町１４４番地,6317000000,
28838,株式会社ヤマイチプライメタル,0566-22-9449,40,,愛知県刈谷市一ツ木町大坪１１６番地,,3180301014570
28839,株式会社シンエイライフ,0568-62-2220,39,,愛知県犬山市大字上野字米野１１５２番地２,3784000000,
28840,株式会社アッシュホーム,0587-34-5211,43,,愛知県稲沢市下津鞍掛１丁目２番地１１,1900000000,1180001109607
28841,株式会社イワタツール,052-739-1080,35,,愛知県名古屋市守山区花咲台２丁目９０１番１,720000000,3180001065212
28842,黒崎産業株式会社,076-238-9300,48,,石川県金沢市湊３丁目３番地１,,2220001002541
28843,矢崎興業株式会社,055-265-4070,35,,山梨県笛吹市八代町北３３６０番地,1440000000,
28844,辰巳鋼業株式会社,0568-73-3340,30,,愛知県小牧市小牧原３丁目１６９番地,,6180001076041
28845,村上建設工業株式会社,052-871-6541,41,,愛知県名古屋市瑞穂区柳ケ枝町２丁目６０番地,,
28846,株式会社ＮＴＫ,076-285-1107,43,,石川県かほく市横山井５２番地,1000000000,
28847,阪神容器株式会社,06-6967-1771,45,,富山県富山市小中１６３番地,,9120001015984
28848,ライン生コン株式会社,0574-53-2567,41,,岐阜県加茂郡川辺町石神６８１番地の１,1542000000,6200001017521
28849,株式会社アクト建設,053-445-4350,38,,静岡県浜松市西区入野町４９７２番地の７,1000000000,
28850,榊原株式会社,052-321-6531,42,,愛知県名古屋市中区平和１丁目１６番１４号,,
28851,渋崎建設株式会社,0266-52-0443,38,,長野県諏訪市渋崎１７２２番地,1826000000,7100001018776
28852,株式会社ユニテ,076-495-9010,35,,富山県富山市二口町１丁目２番７号,,
28853,未来運輸株式会社,0584-35-3450,47,,岐阜県安八郡輪之内町塩喰２６４５番地４,,
28854,株式会社藤巻建設,0269-62-3916,45,,長野県飯山市大字照岡１６番地,,1100001011885
28855,株式会社関口組,0765-22-0016,41,,富山県魚津市港町７番８号,1738000000,
28856,株式会社晴耕舎,0258-46-5915,49,,新潟県長岡市宮本町１丁目８３１番地,,
28857,中部公営事業株式会社,058-247-8560,30,,岐阜県羽島郡岐南町平成１丁目４１番地,415000000,5200001011228
28858,株式会社高菱,025-523-7156,33,,新潟県上越市東本町２丁目４番７号,1149000000,
28859,大東スチール株式会社,054-628-4012,41,,静岡県焼津市浜当目９０１番地の１,,7080001015000
28860,藤島無線工業株式会社,0258-86-5150,35,,新潟県長岡市下々条３丁目１４３８番地３,836000000,8110001023361
28861,株式会社名岐トラックオート,0586-59-7771,46,,愛知県一宮市木曽川町黒田十一ノ通り１３０番地１,1180000000,4180001085283
28862,近藤建設株式会社,076-491-3021,41,,富山県富山市緑町１丁目１番１０号,,
28863,株式会社東洋,0577-73-2118,45,,岐阜県飛騨市古川町若宮２丁目１番１号,1400000000,
28864,株式会社大栄鍛工所,0256-38-8729,39,,新潟県三条市上保内７３９番地１,1380000000,6110001014338
28865,アサヒ冷熱株式会社,055-922-3434,35,,静岡県沼津市西沢田字西荒３０９番地の２,,
28866,株式会社だいぎ,058-387-2778,48,,岐阜県羽島郡笠松町北及字村前６８５番地,1600000000,
28867,石黒建設株式会社,052-881-3087,36,,愛知県名古屋市昭和区御器所１丁目１１番２２号,3326660000,
28868,株式会社圓屋,052-693-5226,36,,愛知県東海市富木島町池下１０番地の３,1800000000,
28869,前田工業株式会社,052-604-8650,40,,愛知県東海市名和町四ノ下２２番地,539200000,
28870,稲沢工業株式会社,0587-36-1228,38,,愛知県稲沢市堀之内町７５６番地,500000000,6180001085612
28871,東海熱処理株式会社,0538-34-5151,40,,静岡県磐田市海老塚７６９番地,460000000,3080401003442
28872,株式会社波多野工務店,0587-54-8255,47,,愛知県江南市草井町南２３４番地,1360000000,
28873,株式会社ライブオール,0568-31-5410,40,,愛知県春日井市如意申町４丁目３番地の７,1100000000,2180001074981
28874,石原化学工業株式会社,0563-72-8687,41,,愛知県西尾市一色町赤羽後田２８番地１,1868000000,4180301023182
28875,鈴与カーゴサービス株式会社,054-361-6700,45,,静岡県静岡市清水区愛染町２１番地の１靜甲愛染ビル３階,7800000000,8080001007839
28876,株式会社ハートランド,0565-53-2811,42,,愛知県豊田市住吉町１丁目１５番１１号,,
28877,東海建設株式会社,052-654-1237,44,,愛知県名古屋市港区新船町１丁目１番地,2630000000,
28878,三越建設工業株式会社,0776-82-5814,32,,福井県坂井市三国町竹松２字第１４番地３,,6210001007439
28879,アーバン・スペース株式会社,052-737-1457,38,,愛知県名古屋市守山区脇田町３０３番地,1542000000,5180001000035
28880,株式会社メックインターナショナル,0565-37-7020,42,,愛知県豊田市西新町７丁目１８番地１,819000000,
28881,岩部建設株式会社,0569-72-1151,43,,愛知県知多郡武豊町字西門７４番地,9200000000,1180001092175
28882,安井精工株式会社,052-400-2681,40,,愛知県清須市土器野天水７７３番地,766000000,7180001045557
28883,株式会社マサシックス,0568-88-3960,45,,愛知県名古屋市瑞穂区中山町２丁目１番地,,2180001011299
28884,株式会社ダイワテクノ,058-232-8543,48,,岐阜県岐阜市則武東２丁目１８番３８号,,
28885,株式会社たかふね工業,052-361-7554,50,,愛知県名古屋市中川区九重町６番１７号,1674000000,2180001019978
28886,寺井電気工業株式会社,0564-31-5658,30,,愛知県岡崎市矢作町字金谷５１番地,1100000000,3180301001362
28887,株式会社大中環境,0586-69-1988,32,,愛知県一宮市明地字山中２５番地,1000000000,6180001085505
28888,村上運輸倉庫株式会社,052-661-9741,47,,愛知県名古屋市港区熱田前新田字中川東１０番地の３,2078000000,
28889,株式会社テラサワ,052-822-0184,43,,愛知県名古屋市南区大磯通５丁目１２番地,1148980000,
28890,株式会社新和建設,0254-66-7833,31,,新潟県村上市下助渕７９４番地１,1000000000,
28891,株式会社加藤工務店,0561-48-1161,34,,愛知県瀬戸市中水野町２丁目６７９番地,,
28892,丸明建設株式会社,0538-43-2221,40,,静岡県袋井市高尾町６番地の２１,3100000000,7080401017323
28893,株式会社フゲン,055-939-7005,36,,静岡県三島市松本１０４番地の３５,1359330818,
28894,株式会社服部精工,0584-22-2155,50,,岐阜県不破郡垂井町１４６３番地,900000000,
28895,ナック・ケイ・エス株式会社,0776-83-1188,33,,福井県福井市串野町第８号２０番地,,9210001002429
28896,貝瀬材木株式会社,025-792-1849,38,,新潟県魚沼市山田１１０５番地,,1110001026841
28897,株式会社古藤田商店,0558-72-6575,37,,静岡県伊豆市瓜生野字中原３２番地,,1080101004767
28898,株式会社テクノス,0584-63-0312,31,,岐阜県安八郡安八町南條７４２番地１,1100000000,
28899,株式会社アレックカワイ,0584-91-9340,44,,岐阜県大垣市野口３丁目２番地,,5200001013190
28900,山崎金属工業株式会社,0256-64-3141,45,,新潟県燕市大曲２５７０番地,1118000000,
28901,池田建設株式会社,0267-68-1350,31,,長野県佐久市横和２７４番地１,,
28902,株式会社近藤商店,0561-76-3501,32,,愛知県瀬戸市坂上町８０８番地の１,600000000,
28903,名電通株式会社,052-915-1121,40,,愛知県名古屋市北区憧旛町２丁目２０番地,1222330000,
28904,株式会社川島組,0537-22-0505,31,,静岡県掛川市二瀬川４番１号,1916000000,
28905,鈴与オートテックサービス株式会社,054-334-8011,50,,静岡県静岡市清水区折戸１丁目１番１６号,1300000000,3080001007777
28906,豊和建設株式会社,025-265-5654,36,,新潟県新潟市中央区一番堀通町５９３８番地３０,,
28907,株式会社エネテクトレーディング,0568-90-3330,30,,愛知県西春日井郡豊山町大字豊場字野田９４番地,1000000000,3180001112377
28908,日進電機株式会社,054-259-5295,50,,静岡県静岡市駿河区東新田１丁目３番６２号,2100000000,
28909,小島建設工業株式会社,052-301-6435,50,,愛知県名古屋市港区新茶屋５丁目８１５番地,2352000000,
28910,小田陶器株式会社,0572-68-3175,38,,岐阜県瑞浪市西小田町２丁目１００番地,513360000,1200001021734
28911,岡野建設株式会社,0538-85-2197,30,,静岡県周智郡森町飯田４０５９番地,1260000000,
28912,タナカ燃料株式会社,054-246-1112,35,,静岡県静岡市駿河区石田３丁目１８番１１号,,9080001003283
28913,株式会社ビシュウ,0568-34-2378,41,,愛知県春日井市下条町字森下７１６番地,443360000,
28914,大井運送株式会社,0266-27-5115,47,,長野県岡谷市長地小萩１丁目１４番２号,1000000000,
28915,中村土木株式会社,0586-77-9111,43,,愛知県一宮市緑４丁目８番７号,1640000000,
28916,株式会社セイダイ,076-254-5510,50,,石川県金沢市鞍月４丁目２２番地,,
28917,株式会社セラメッセ,0572-43-3211,47,,岐阜県多治見市笠原町１２４９番地,1000000000,6200001022026
28918,株式会社鈴木電工,053-472-8101,48,,静岡県浜松市中区萩丘１丁目１８番１３号,1770000000,
28919,新和商事株式会社,025-772-3857,42,,新潟県南魚沼市坂戸４８５番地,12086000000,
28920,株式会社クラタ産業,0564-48-1611,47,,愛知県岡崎市羽根町字小豆坂３番地,,8180301000748
28921,株式会社東海建商,052-776-5240,35,,愛知県尾張旭市東山町２丁目１番地の５,1720000000,9180001079628
28922,日豊ガーデンズ株式会社,053-473-0370,47,,静岡県浜松市中区元目町１２０番地の２,1090000000,6080401003927
28923,金沢東工鋼材株式会社,076-277-2222,42,,石川県白山市源兵島町１００１番地,1170000000,4220001009064
28924,株式会社サン工機,0244-26-5700,38,,長野県安曇野市穂高北穂高２６０１番地１,3931000000,
28925,株式会社日光オート,0567-66-3662,41,,愛知県弥富市稲元１３丁目５番地,2500000000,2180002033706
28926,株式会社パナホーム山梨,055-228-7239,49,,山梨県甲府市上石田４丁目１２番１号,,3090001001738
28927,知多埠頭株式会社,0562-54-0015,30,,愛知県知多市北浜町２４番地の６６,,9180001094742
28928,ダイトー株式会社,052-732-5821,47,,愛知県名古屋市千種区千種３丁目１番９号,,
28929,中部電工株式会社,052-732-1651,30,,愛知県名古屋市昭和区阿由知通２丁目１６番の２,600000000,
28930,株式会社ビズグリーン,076-208-2601,35,,石川県金沢市問屋町２丁目４３番地２,671510000,
28931,株式会社ハウスメンテナンス,0586-52-3637,31,,愛知県一宮市西島町１丁目２９番地１,860000000,
28932,中越道路株式会社,0258-32-4326,32,,新潟県長岡市昭和１丁目９番２号,,6110001022976
28933,大栄建設株式会社,025-523-2919,34,,新潟県上越市南本町２丁目１１番７号,,
28934,くみあい建設株式会社,0766-54-5366,36,,富山県射水市鷲塚６５番地の７,,6230001012593
28935,北日本防食株式会社,025-271-0311,48,,新潟県新潟市東区河渡庚２９６番地７,1650000000,9110001000979
28936,長野板販株式会社,026-266-5001,40,,長野県長野市若穂綿内４０７番地１,1150000000,4100001002238
28937,株式会社三技,0568-24-1770,47,,愛知県北名古屋市徳重西沼５１番,580000000,
28938,コトブキ通商株式会社,026-272-0674,30,,長野県千曲市大字桜堂２４５番地６,860000000,8100001006128
28939,株式会社宮下組,0268-22-0271,46,,長野県上田市踏入２丁目１番１７号,,
28940,中西電業株式会社,0765-54-1250,49,,富山県黒部市中野１番地,1300000000,1230001007391
28941,三立プレコン株式会社,0564-24-6151,47,,愛知県岡崎市六供町３丁目３２番地１,3600000000,6180301001062
28942,和銅株式会社,052-746-0011,48,,愛知県名古屋市緑区定納山１丁目２０７番地,,7180001011369
28943,株式会社丹羽由運送,052-793-7111,35,,愛知県名古屋市守山区瀬古１丁目９０２番地,410000000,9180001065966
28944,株式会社高田組,076-432-3416,33,,富山県富山市宝町１丁目１番７号,1332000000,
28945,株式会社中川商会,052-201-2471,35,,愛知県名古屋市中区丸の内２丁目１５番２１号,2850000000,
28946,ミタカ電機株式会社,052-882-5111,46,,愛知県名古屋市熱田区花表町１６番１６号,835940000,
28947,広商ＮＥＸＵＳ株式会社,052-741-4590,38,,愛知県名古屋市昭和区吹上町１丁目５７番地,3400000000,9180001009213
28948,中日トーヨー住器株式会社,0564-21-4665,44,,愛知県岡崎市井ノ口町字和田屋３５番地,1795000000,1180301003674
28949,ナガセキトーヨー住器株式会社,0551-32-3511,35,,山梨県北杜市長坂町長坂上条２４６５番地の１,,5090001011330
28950,岡谷スチール株式会社,052-398-1988,33,,愛知県名古屋市中村区名駅南１丁目１６番３０号,16910000000,2180001035034
28951,株式会社ナルセコーポレーション,0566-76-2175,43,,愛知県安城市横山町寺田３５番地４,,
28952,株式会社動力,0566-91-3880,48,,愛知県安城市三河安城東町２丁目３番地１０,,4180301017333
28953,有限会社高木製作所,0561-38-4911,33,,愛知県愛知郡東郷町大字諸輪字尼ケ根３４番地の２８,555000000,
28954,株式会社山下機械,055-927-3210,44,,静岡県沼津市足高４２７番地の１,,
28955,遠藤建設株式会社,0545-61-5133,31,,静岡県富士市蓼原５４番地の７,,
28956,協和建材株式会社,052-461-5171,42,,愛知県名古屋市中村区本陣通３丁目３３番地,3622000000,
28957,ヒノキブン株式会社,052-521-8551,45,,愛知県名古屋市西区名西１丁目１６番１０号,987000000,7180001026838
28958,有限会社白鳥,052-661-5951,50,,愛知県名古屋市熱田区川並町２番２２号,,
28959,株式会社マコト電機,0544-27-3737,37,,静岡県富士宮市若の宮町３８７番地,1010000000,2080101011837
28960,株式会社日比野鍍金工業所,052-321-3380,45,,愛知県名古屋市中区千代田３丁目３番２１号,615000000,5180001040064
28961,明徳建設株式会社,0544-28-3025,32,,静岡県富士宮市大中里１３９９番地の１４,1880000000,
28962,株式会社白繁,0532-31-0337,30,,愛知県豊橋市新栄町字鳥畷３１番地,,2180301005851
28963,新潟ニッタン株式会社,025-283-2611,33,,新潟県新潟市中央区上近江２丁目５番１０号,680000000,4110001004019
28964,丸ヨ建設工業株式会社,0564-51-1802,37,,愛知県岡崎市戸崎町字郷畔２０番地,2480000000,9180301001902
28965,石高建設株式会社,0257-23-3320,30,,新潟県柏崎市三和町３番３７号,1200000000,6110001017118
28966,株式会社ミヤタコーポレーション,052-563-3341,50,,愛知県名古屋市西区那古野２丁目１８番４号,,
28967,株式会社信濃環境整備,0266-79-6344,38,,長野県茅野市金沢下原山２９３９番地２３３,,8100001019063
28968,株式会社新晃プラント,052-603-3533,40,,愛知県東海市名和町中埋田２２番地の３,1580000000,4180001094326
28969,株式会社ＭＧＧ,0766-84-5301,44,,富山県射水市庄西町１丁目１８番３３号,,
28970,丸水設備株式会社,0568-81-2428,30,,愛知県春日井市鳥居松町７丁目５３番地,2280000000,
28971,株式会社農協葬祭,055-969-4040,44,,静岡県駿東郡清水町伏見６４５番地の１,914000000,
28972,エベレスト工業株式会社,052-411-0068,50,,愛知県名古屋市中村区稲上町３丁目５２番地,,1180001064091
28973,五十嵐工業株式会社,0573-68-2161,36,,岐阜県中津川市茄子川２０７７番地の８,1120000000,
28974,株式会社ＴＨライン,052-401-0500,40,,愛知県清須市春日舟付１０１番地１,400000000,8180001086708
28975,株式会社富樫組,0254-52-4271,44,,新潟県村上市仲間町字一枚下り６３９番地１１,,
28976,国土監理株式会社,026-263-0656,35,,長野県長野市大字北長池１７５６番地１,628000000,5100001000991
28977,株式会社イトー,055-992-3793,33,,静岡県裾野市富沢１３９番地,819940000,
28978,株式会社グリーンマスターズ清水,054-367-0419,30,,静岡県静岡市清水区西大曲町３番５号,550000000,7080002010000
28979,株式会社ワールドエンジニアリング,055-984-1244,40,,静岡県三島市梅名３７１番地の２,2297000000,
28980,株式会社オカシズ,052-981-7501,48,,愛知県名古屋市東区東大曽根町２２番２５号,,7180001016319
28981,株式会社サンテイ,0575-22-4102,37,,岐阜県関市山王通１丁目５番７号,,
28982,パブリックシステム株式会社,0575-62-3533,38,,岐阜県郡上市八幡町初納１５４２番地の１,651000000,2200001026484
28983,ヤマサ總業株式会社,0263-53-4019,49,,長野県塩尻市大字広丘野村字高田２３５番地,9219000000,5180001018523
28984,株式会社立花機業場,0776-63-3200,35,,福井県吉田郡永平寺町東古市１４号１０番地,930000000,6210001002365
28985,吉田金属株式会社,058-271-3352,34,,岐阜県岐阜市茜部中島３丁目１９番地,1759000000,
28986,富士里和製紙株式会社,0545-71-3005,48,,静岡県富士市鷹岡本町４番１９号,,6080101009448
28987,セイノーエンジニアリング株式会社,0584-81-5178,45,,岐阜県大垣市田口町１番地,9871000000,5200001013769
28988,有限会社小野製作所,0266-46-2310,45,,長野県塩尻市大字北小野９４４番地３,,8100002024681
28989,太陽紙工株式会社,0584-32-3271,41,,岐阜県養老郡養老町蛇持１４１番地,467000000,
28990,千曲建設工業株式会社,0268-22-3835,35,,長野県上田市諏訪形９７３番地１,,7100001009949
28991,株式会社代永製作所,055-285-4335,33,,山梨県南アルプス市六科字御崎２８５番１５,970000000,4090001005102
28992,雨宮工業株式会社,055-253-4361,35,,山梨県甲府市荒川２丁目１３番１号,,2090001000105
28993,東栄電業株式会社,058-247-4331,33,,岐阜県岐阜市入舟町４丁目３８番地の１,2250000000,
28994,上村電建株式会社,076-268-2255,36,,石川県金沢市専光寺町カ７０番地１,862000000,4220001001277
28995,音羽電機株式会社,0532-33-5771,40,,愛知県豊橋市花田町字中ノ坪７８番地,,9180301005317
28996,サカイオーベックス株式会社,0776-36-5800,500,,福井県福井市花堂中２—１５—１,19351000000,4210001001352
28997,三谷セキサン株式会社,0776-20-3333,226,,福井県福井市豊島１—３—１　三谷ビル,46953000000,9210001004020
28998,前田工繊株式会社,0776-51-3535,373,,福井県坂井市春江町沖布目３８—３,17699000000,6210001003710
28999,株式会社田中化学研究所,0776-85-1801,180,,福井県福井市白方町４５字砂浜割５番１０,15266000000,
29000,株式会社アメイズ,097-524-3301,110,,大分県大分市西鶴崎１—７—１７,12487000000,
29001,株式会社石井工作研究所,097-544-1001,232,,大分県大分市東大道２—５—６０,2863000000,
29002,株式会社ジョイフル,097-551-7131,256,,大分県大分市三川新町１—１—４５,62861000000,3320001001417
29003,モバイルクリエイト株式会社,097-576-8181,161,,大分県大分市賀来北２—２０—８,4321000000,
29004,ジェイリース株式会社,097-534-2277,246,,大分県大分市都町１—３—１９　大分中央ビル７階,3121000000,3320001003867
29005,株式会社ジャパンミート,029-846-3539,488,,茨城県土浦市卸町２—３—３０,56969000000,
29006,ホリイフードサービス株式会社,029-233-5825,215,,茨城県水戸市中央２—１０—２７,8224000000,2050001002286
29007,暁飯島工業株式会社,029-244-5111,125,,茨城県水戸市千波町２７７０—５,7818000000,7050001000351
29008,鈴縫工業株式会社,0294-22-5311,182,,茨城県日立市城南町１—１１—３１,16227000000,6050001023270
29009,助川電気工業株式会社,0293-23-6411,196,,茨城県高萩市上手綱３３３３—２３,4499000000,6050001023279
29010,ＣＹＢＥＲＤＹＮＥ株式会社,029-855-3189,90,,茨城県つくば市学園南２—２—１,1012000000,8050001016537
29011,日本アイ・エス・ケイ株式会社,029-869-2001,244,,茨城県つくば市寺具１３９５—１,4996000000,1010501003516
29012,株式会社医学生物学研究所,052-238-1901,291,,愛知県名古屋市中区栄４—５—３　ＫＤＸ名古屋栄ビル１０階,6590000000,7180001027794
29013,シンクレイヤ株式会社,052-242-7871,150,,愛知県名古屋市中区千代田２—２１—１８,6476000000,3180001033524
29014,旭精機工業株式会社,0561-53-3112,500,,愛知県尾張旭市旭前町新田洞５０５０—１,12200000000,7180001079431
29015,尾張精機株式会社,052-721-7131,212,,愛知県名古屋市東区矢田３—１６—８５,12303000000,6180001016360
29016,株式会社オータケ,052-562-3311,220,,愛知県名古屋市中村区名駅３—９—１１,24903000000,
29017,藤久株式会社,052-774-1181,240,,愛知県名古屋市名東区高社１—２１０,21800000000,
29018,アスカ株式会社,0566-36-7771,346,,愛知県刈谷市一里山町東吹戸１１,17542000000,
29019,川崎設備工業株式会社,052-221-7700,297,,愛知県名古屋市中区大須１—６—４７,20732000000,2180001035307
29020,北川工業株式会社,0587-34-3561,246,,愛知県稲沢市目比町東折戸６９５—１,6892000000,
29021,ミタチ産業株式会社,052-332-2500,130,,愛知県名古屋市中区伊勢山２—１１—２８,22874000000,9180001041117
29022,佐藤食品工業株式会社,0568-77-7316,163,,愛知県小牧市堀の内４—１５４,5885000000,5180001075845
29023,サン電子株式会社,0587-55-2201,355,,愛知県江南市古知野町朝日２５０,9735000000,
29024,株式会社進和,052-796-2533,419,,愛知県名古屋市守山区苗代２—９—３,41855000000,
29025,ゼネラルパッカー株式会社,0568-23-3111,135,,愛知県北名古屋市宇福寺神明６５,5044000000,6180001045896
29026,株式会社ソトー,0586-45-1121,272,,愛知県一宮市篭屋５—１—１,6980000000,
29027,株式会社守谷商会,026-226-0111,301,,長野県長野市鶴賀南千歳町８７８,30268000000,7100001003530
29028,株式会社太平製作所,0568-73-6411,124,,愛知県小牧市入鹿出新田宮前９５５—８,5399000000,
29029,知多鋼業株式会社,0568-27-7750,336,,愛知県春日井市前並町２—１２—４,10282000000,6180001078368
29030,中央可鍛工業株式会社,052-805-8600,429,,愛知県日進市浅田町平子１—３００,20932000000,3180001020051
29031,中央紙器工業株式会社,052-400-2800,159,,愛知県清須市春日宮重町３６３,9544000000,1180001045224
29032,株式会社中央製作所,052-821-6111,205,,愛知県名古屋市瑞穂区内浜町２４—１,4612000000,
29033,中部鋼鈑株式会社,052-661-3811,355,,愛知県名古屋市中川区小碓通５—１,33292000000,2180001020102
29034,中部水産株式会社,052-683-3000,153,,愛知県名古屋市熱田区川並町２—２２　名古屋市中央卸売市場,41659000000,
29035,株式会社シイエム・シイ,052-322-3351,439,,愛知県名古屋市中区平和１—１—１９,10573000000,4180001036617
29036,東海エレクトロニクス株式会社,052-261-3211,178,,愛知県名古屋市中区栄３—３４—１４,27402000000,
29037,東洋電機株式会社,0568-31-4191,221,,愛知県春日井市味美町２—１５６,7786000000,
29038,東陽倉庫株式会社,052-581-0251,250,,愛知県名古屋市中村区名駅南２—６—１７,19217000000,5180001031666
29039,徳倉建設株式会社,052-961-3271,316,,愛知県名古屋市中区錦３—１３—５　中央マンションビル,29621000000,5180001038835
29040,株式会社ナ・デックス,052-323-2211,197,,愛知県名古屋市中区古渡町９—２７,22695000000,
29041,名古屋電機工業株式会社,052-443-1111,434,,愛知県あま市篠田面徳２９—１,14188000000,7180001020428
29042,ナトコ株式会社,0561-32-2285,204,,愛知県みよし市打越町生賀山１８,10983000000,1180301019737
29043,日東エフシー株式会社,052-661-4381,250,,愛知県名古屋市港区いろは町１—２３,12552000000,8180001154679
29044,ジャニス工業株式会社,0569-35-3150,179,,愛知県常滑市唐崎町２—８８,5216000000,9180001093174
29045,萩原電気株式会社,052-931-3511,440,,愛知県名古屋市東区東桜２—２—１　高丘パークビル,86052000000,
29046,初穂商事株式会社,052-222-1066,246,,愛知県名古屋市中区錦２—１４—２１　円山ニッセイビル２階,17649000000,2180001039869
29047,富士精工株式会社,0565-53-6611,481,,愛知県豊田市吉原町平子２６,14066000000,
29048,ポバール興業株式会社,052-411-1050,102,,愛知県名古屋市中村区野田町中深３０,1992000000,9180001032652
29049,株式会社丸栄,052-264-1211,145,,愛知県名古屋市中区栄３—３—１,19101000000,
29050,名糖産業株式会社,052-521-7111,344,,愛知県名古屋市西区笹塚町２—４１,15151000000,5180001027409
29051,明治電機工業株式会社,052-451-7651,470,,愛知県名古屋市中村区亀島２—１３—８,53953000000,6180001033042
29052,株式会社ヤガミ,052-951-9252,131,,愛知県名古屋市中区丸の内３—２—２９,6066000000,
29053,滝沢ハム株式会社,0282-23-5640,330,,栃木県栃木市泉川町５５６,27281000000,4060001017356
29054,株式会社ヨシタケ,052-881-7146,204,,愛知県名古屋市瑞穂区二野町７—３,5184000000,9180001011318
29055,太洋基礎工業株式会社,052-362-6351,191,,愛知県名古屋市中川区柳森町１０７　太洋ビル,10305000000,7180001019940
29056,株式会社中京医薬品,0569-29-0202,452,,愛知県半田市亀崎北浦町２—１５—１,6127000000,
29057,株式会社トーシン,052-262-1122,206,,愛知県名古屋市中区栄３—４—２１　ＴＯＳＨＩＮ　ＳＡＫＡＥビル,24900000000,
29058,丸八証券株式会社,052-307-0808,173,,愛知県名古屋市中区新栄町２—４　坂種栄ビル１４階,2835000000,7180001040756
29059,株式会社ＭＡＲＵＷＡ,0561-51-0841,248,,愛知県尾張旭市南本地ケ原町３—８３,16733000000,
29060,株式会社ニットー,052-915-3210,192,,愛知県名古屋市北区平安２—１０—１９,5904000000,
29061,新東株式会社,0566-53-2631,155,,愛知県高浜市論地町４—７—２,6839000000,
29062,株式会社テスク,052-651-2131,94,,愛知県名古屋市熱田区三番町２１—８,1277000000,
29063,菊水化学工業株式会社,052-300-2222,421,,愛知県名古屋市中区錦２—１９—２５　日本生命広小路ビル,21067000000,9180001029938
29064,旭化学工業株式会社,0566-92-4181,125,,愛知県安城市城ヶ入町広見１３３—３,2931000000,5180301015006
29065,株式会社鶴弥,0569-29-7311,433,,愛知県半田市州の崎町２—１２,9025000000,2180001091861
29066,アイサンテクノロジー株式会社,052-950-7500,80,,愛知県名古屋市中区錦３—７—１４　ＡＴビル,2794000000,5180001049428
29067,サンテック株式会社,0568-79-3535,132,,愛知県小牧市大草年上坂５８２３,3545000000,
